business_id,name,address,city,county,postcode,state,latitude,longitude,categories
1jvikosqYq96Z1RJakQouw,Sports Authority,18101 Nw Evergreen Pkwy,Hillsboro,Washington County,97006,OR,45.5390882893,-122.8632413952,"Shopping, Sports Wear, Fashion, Outdoor Gear, Sporting Goods"
U9vgyLPH8chZ9RJ7oJUfJw,Elite Bikes Orlando,4805 East Colonial Dr,Orlando,Orange County,32807,FL,28.5537417,-81.3269887,"Travel Services, Bike Rentals, Cycling Classes, Historical Tours, Bike tours, Bike Repair/Maintenance, Sporting Goods, Local Services, Tours, Active Life, Bikes, Shopping, Hotels & Travel"
fnglbnWeZ7e7lxgtWh57wg,Metro Skateboard Academy,4624 Lb McLeod Rd,Orlando,Orange County,32811,FL,28.5079294837,-81.4337211054,"Skate Parks, Skate Shops, Shopping, Parks, Skating Rinks, Active Life, Sporting Goods"
WSXXve0Ih6CSgGeVFAj6Wg,Oregon City Sporting Goods,1010 Main St,Oregon City,Clackamas County,97027,OR,45.3594044,-122.6044902,"Shopping, Sporting Goods, Fashion, Sports Wear"
uAiaEF5U42eVZhec8tgxWA,Big Peach Running Co. - Midtown,"800 Peachtree St NE, Ste B",Atlanta,Fulton County,30308,GA,33.7765451,-84.3849241,"Hats, Sports Wear, Shoe Stores, Active Life, Fashion, Sporting Goods, Shopping"
iuzWTS79c2Y_KQ8AoE3FfA,The Leotard,2342 NE Mlk Blvd,Portland,Multnomah County,97212,OR,45.540061,-122.66132,"Shopping, Women's Clothing, Accessories, Sporting Goods, Fashion, Sports Wear, Dance Wear"
ykse0oIc7CD986NFg4dW-Q,Athleta,"3393 Peachtree Rd NE, Ste 4024C",Atlanta,Fulton County,30326,GA,33.846335,-84.3635778,"Shopping, Women's Clothing, Sporting Goods, Sports Wear, Fashion, Shoe Stores, Children's Clothing"
XoUhjr8ZhGi0xdoJuPX5rA,KOHR Golf,218 Speen St,Natick,Middlesex County,01760,MA,42.2924311,-71.3772882,"Sporting Goods, Active Life, Fitness & Instruction, Shopping, Golf Equipment, Golf, Golf Lessons"
w8p9L1tRNlL_NF3NDk8omg,Kohl's,120 Meadow Park Ave,Lewis Center,Delaware County,43035,OH,40.1626276,-83.015605,"Shoe Stores, Sports Wear, Shopping, Sporting Goods, Department Stores, Men's Clothing, Toy Stores, Fashion, Women's Clothing"
TIxVDd5WLSU2Qn2m0m_qew,The Boulder Bikesmith,2432 Arapahoe Ave,Boulder,Boulder County,80309,CO,40.0145681,-105.2626865,"Shopping, Bike Rentals, Active Life, Sporting Goods, Bikes"
PQAP-4_lUf205Taxkww_jQ,Allen Sports,"60 Thoreau St, Ste 161",Concord,Middlesex County,01742,MA,42.4569988,-71.3582339,"Outdoor Gear, Shopping, Sporting Goods"
-HJGoc05TDwo1tKELPYqjg,Cycle Gear of Orlando,5032 East Colonial Dr,Orlando,Orange County,32803,FL,28.552912,-81.3243587315,"Sporting Goods, Motorcycle Repair, Auto Parts & Supplies, Motorcycle Dealers, Tires, Motorcycle Gear, Shopping, Automotive"
xgdDrYf_4Aq8eDf3wICinA,Olde Towne Cyclery,"156 N 4th St, Ste 1460",Lake Mary,Seminole County,32746,FL,28.7586892,-81.3243652,"Shopping, Sporting Goods, Bikes, Local Services, Bike Repair/Maintenance"
kS5y0Vlx26KpyLidsu0INg,Golf Galaxy,10263 NE Cascades Pkwy,Portland,Multnomah County,97220,OR,45.572887,-122.5552,"Shopping, Golf Equipment, Fashion, Fitness & Instruction, Sports Wear, Golf Lessons, Active Life, Sporting Goods"
qb81dk8ByC_LlNqMNkRhJQ,Electric Avenue,"4616 Triangle Ave, Ste 403",Austin,Travis County,78751,TX,30.3149274624,-97.7337007024,"Grocery, Motorcycle Repair, Shopping, Food, Bikes, Active Life, Education, Local Services, Bike Repair/Maintenance, Specialty Schools, Sporting Goods, Driving Schools, Automotive, Motorcycle Dealers"
SquPZcLJn6ex-MHdTjT0Bg,Beckel Canvas Products,11266 SE 21st Ave,Milwaukie,Clackamas County,97222,OR,45.4416990865,-122.6394796082,"Accessories, Shopping, Outdoor Gear, Sporting Goods, Fashion"
2CdRYaeOjM7V4mzg2HKVMQ,Mod Bikes,"1632 South 1st, Ste 100",Austin,Travis County,78704,TX,30.2484429,-97.7557399,"Sporting Goods, Bike Rentals, Bikes, Shopping, Bike Repair/Maintenance, Active Life, Local Services"
KC2dOFRli1q-_mobG_Ivfg,"Bad Monkey Bikes, Board & Skate",1717 Broadway,Vancouver,Clark County,98660,WA,45.6346172,-122.6700255,"Active Life, Shopping Centers, Sporting Goods, Bike Repair/Maintenance, Bikes, Shopping, Local Services"
YqUnb7H6P37u7yTPCE0eOg,Landry's Bicycles,1210 Boston-Providence Tpke,Norwood,Norfolk County,02062-3404,MA,42.171239,-71.194546,"Bikes, Fashion, Active Life, Sports Wear, Shopping, Sporting Goods, Bike Rentals"
fA6LLo9iYaSxkPTTsABeNQ,The Bikeway Source,111 South Rd,Bedford,Middlesex County,01730,MA,42.4859015,-71.2780943,"Bike Rentals, Active Life, Shopping, Sporting Goods, Bikes"
Fs9bEQpOUrjmI-rgtijXjg,Kohl's,10010 NE Halsey St,Portland,Multnomah County,97220,OR,45.5318367,-122.5605358,"Home & Garden, Food, Shoe Stores, Men's Clothing, Home Decor, Sports Wear, Honey, Sporting Goods, Department Stores, Fashion, Women's Clothing, Shopping"
bh09I-35PtpG7PXfxrmapQ,Lasting Impressions Event Rental,5080 Sinclair Rd,Columbus,Franklin County,43229,OH,40.069075,-82.997415,"Local Services, Dry Cleaning & Laundry, Sporting Goods, Party & Event Planning, Party Equipment Rentals, Shopping, Party Supplies, Event Planning & Services"
KsL723XNiif49koHhGnQmA,Trek Store Clermont,"1675 Hancock Rd, Ste 600",Clermont,Lake County,34711-6788,FL,28.5453391,-81.7064241,"Shopping, Bike Rentals, Active Life, Bike Repair/Maintenance, Bikes, Local Services, Sporting Goods"
ET7ZYw3FUtn9WdSix5bF8A,Puma,333 Newbury St,Boston,Suffolk County,02115,MA,42.3486865,-71.086555,"Shoe Stores, Men's Clothing, Fashion, Sports Wear, Shopping, Sporting Goods"
JnbRO_d8L_H2bQb2_puA3Q,Adventure Outdoors,2500 S Cobb Dr SE,Smyrna,Cobb County,30080,GA,33.8922782369,-84.5387691501,"Gun/Rifle Ranges, Sporting Goods, Shopping, Active Life, Guns & Ammo, Outdoor Gear"
HUFX4m8OgMbEmztPc5D8KQ,The Spot Athletics,1515 Delashmut Ave,Columbus,Franklin County,43212,OH,39.9905624,-83.0304794,"Sporting Goods, Gyms, Trainers, Shopping, Fitness & Instruction, Active Life, Outdoor Gear"
_iw1btpSRXKJnnhdPfLyLQ,Champs Sports,3499 E Colonial Dr,Orlando,Orange County,32803-4806,FL,28.5533986,-81.3447062,"Fashion, Sports Wear, Shopping, Sporting Goods"
yHCYcpFc5NIGZbMzEr66cQ,Splendid Cycles,1407 SE Belmont St,Portland,Multnomah County,97214,OR,45.5165117,-122.6515287,"Bikes, Sporting Goods, Shopping"
cHl3tOfpDDG0cE8WNqGrng,Atlanta Cycling - Vinings,4335 Cobb Pkwy,Atlanta,Cobb County,30339,GA,33.8728205,-84.4559208,"Local Services, Bikes, Automotive, Shopping, Bike Rentals, Sporting Goods, Bike Repair/Maintenance, Motorcycle Repair, Active Life"
jdFk6f-HbjWMPZUr89av7g,Cloud of Goods - Orlando,"8600 Commodity Cir, Ste 112",Orlando,Orange County,32819,FL,28.4439193,-81.4310317,"Scooter Rentals, Sporting Goods, Baby Gear & Furniture, Mobility Equipment Sales & Services, Active Life, Automotive, Shopping, Local Services, Hotels & Travel, Medical Supplies, Travel Services, Bike Rentals, Outdoor Gear"
Pd509ZKZBtJKnCgJL04gGg,Suburban Custom Awards & Framing,215 Laredo Dr,Decatur,DeKalb County,30030,GA,33.781419,-84.268377,"Shopping, Framing, Marketing, Arts & Crafts, Professional Services, Trophy Shops, Sporting Goods, Flowers & Gifts"
0JnoIEbT9vUmx2-sbvwtaQ,Randall's Family Bicycle Center,16165 SW Pacific Hwy,Portland,Washington County,97224,OR,45.402581,-122.798384,"Shopping, Bike Repair/Maintenance, Sporting Goods, Local Services, Bikes"
MS-McAPBMweOTd4Oq5tU4w,Modells Sporting Goods,640 Fellsway,Medford,Middlesex County,02145-1109,MA,42.4074775,-71.0842427,"Shopping, Animal Shelters, Pets, Sporting Goods"
B7Br3NZwrmjbJ1aYA2CjJQ,lululemon athletica,1016 W 6th St,Austin,Travis County,78703,TX,30.2719778,-97.7546363,"Active Life, Fitness & Instruction, Sports Wear, Shopping, Yoga, Fashion, Women's Clothing, Sporting Goods"
WMV6ypVLtVl9J3EKvUfXHw,The Dam Dart Depot,282 Revere St,Revere,Suffolk County,02151,MA,42.4185989,-70.9996772,"Sporting Goods, Shopping"
NxEzYZwhRXVKZvPuc_zvOg,David's World Cycle,3279 Daniels Road,Winter Garden,Orange County,34787-3525,FL,28.5198471,-81.5866722,"Local Services, Bike Rentals, Shopping, Bikes, Active Life, Bike Repair/Maintenance, Sporting Goods"
lvWOe-BGLXDiBTlaS2k8sA,On Your Toes Dancewear,"194 Newbury St Rt 1 S, Ste 3",Peabody,Essex County,01923-1014,MA,42.543957,-70.98642,"Fashion, Dance Studios, Sporting Goods, Performing Arts, Sports Wear, Active Life, Fitness & Instruction, Arts & Entertainment, Shopping, Shoe Stores, Dance Wear, Women's Clothing, Accessories"
GkWyXVQ0jYS4VQhyxHeGKg,Five Stride Skate Shop,2229 NE Sandy Blvd,Portland,Multnomah County,97232,OR,45.5273158518,-122.6426172826,"Skate Shops, Fashion, Skating Rinks, Active Life, Sporting Goods, Sports Wear, Shopping"
seOzzE7xNWtSMKWEvrfCMQ,Front Runner,1344 W Lane Ave,Columbus,Franklin County,43221,OH,40.0072413,-83.0464999,"Fashion, Shopping, Shoe Stores, Sports Wear, Sporting Goods"
_CW-d__CCMvI66TKo3Qe8g,Boulder Body Wear,"2850 Arapahoe Rd, Ste 104",Lafayette,Boulder County,80026,CO,40.014305,-105.133575,"Shopping, Fashion, Women's Clothing, Dance Wear, Accessories, Shoe Stores, Sporting Goods, Sports Wear"
bzaA6DlmUUw3Ba1-EVuM_g,Daybreak Boat Rentals,5971 Hi-line Rd,Austin,Travis County,78645,TX,30.4323021,-97.9426092,"Boat Charters, Outdoor Gear, Shopping, Active Life, Boating, Event Planning & Services, Sporting Goods"
aMPewMlQW9yn4L49vmdabw,Quad Cycles,1043 Massachusetts Ave,Arlington,Middlesex County,02476-4504,MA,42.4205368,-71.1697974,"Shopping, Bikes, Local Services, Active Life, Sporting Goods, Bike Repair/Maintenance, Bike Rentals"
bOdcyeSlG3if4pwdKOt_Jw,Famous Footwear,"3191 Daniels Road, Wntr Grdn Vlg @ Fowler Gr",Winter Garden,Orange County,34787-3525,FL,28.5229622917,-81.5854275263,"Sports Wear, Sporting Goods, Fashion, Shoe Stores, Accessories, Shopping"
hG-xqH2sJ0Dy0ow_4Zz68g,Portland Bicycle Emporium,4827 SE Division,Portland,Multnomah County,97206,OR,45.5055123,-122.612633,"Sporting Goods, Bikes, Shopping"
Q9sWBlfz7nrxixwmRSLn-w,Academy Sports + Outdoors,5400 Brodie Ln,Sunset Valley,Travis County,78745,TX,30.2278637079,-97.8225851431,"Fashion, Shoe Stores, Sporting Goods, Sports Wear, Shopping, Outdoor Gear"
XJ_ux7KhAxi-IaehzLdCpw,Foot Paths,415 Washington St,Boston,Suffolk County,02110-1301,MA,42.3557051,-71.0602736,"Sports Wear, Shopping, Shoe Stores, Outdoor Gear, Sporting Goods, Fashion"
yDL2zUR0Kq0XHIf2-PBgfg,Front Running Sports,"1061 S Sun Dr, Unit 1097",Lake Mary,Seminole County,32746,FL,28.753164,-81.348507,"Sports Wear, Sporting Goods, Fashion, Shopping"
u_4jnMLYdHh_JPB-xn3UcQ,Clover,817 W 24th St,Austin,Travis County,78705,TX,30.2878946374,-97.7464464037,"Bikes, Bike Rentals, Local Services, Bike Repair/Maintenance, Shopping, Active Life, Sporting Goods"
7gSYPLX_0o0By_AybMT62g,Whole Earth Provision Co.,2410 San Antonio St,Austin,Travis County,78705,TX,30.2881977,-97.7424478,"Sports Wear, Fashion, Outdoor Gear, Shoe Stores, Shopping, Sporting Goods, Women's Clothing"
AUgBEcuMS1Bw6rhTEb94Pw,roll- Upper Arlington,1510 W Lane Ave,Upper Arlington,Franklin County,43221,OH,40.0071639,-83.050527,"Sporting Goods, Bikes, Shopping"
pO0iy0fZz-5vuZBNw-JJzA,lululemon athletica,"11600 Century Oaks Ter, Unit 116",Austin,Travis County,78758,TX,30.4032405,-97.7252831,"Sports Wear, Fashion, Yoga, Women's Clothing, Active Life, Fitness & Instruction, Sporting Goods, Shopping"
DsJubPiKPNkgZsgTAXwBwQ,Astro Skate Orlando,866 S Goldenrod Rd,Orlando,Orange County,32822,FL,28.53448,-81.28641,"Active Life, Skating Rinks, Sporting Goods, Summer Camps, Amateur Sports Teams, Skate Shops, Shopping"
xJ260QxD7B3LpD0fJuaYPA,Powerhouse Skates,NA,Atlanta,DeKalb County,30307,GA,33.7724417,-84.3279093,"Shopping, Sporting Goods"
Db34e6_ndLAXRoesG7c-BQ,A Cut Above Pawn Shop,18295 SW Tualatin Valley Hwy,Beaverton,Washington County,97003,OR,45.4939069,-122.8651594,"Guns & Ammo, Pawn Shops, Jewelry, Gold Buyers, Shopping, Sporting Goods"
Pw1S8GDtP7SwsJo5-Pc4xw,Clackamas Cycle World,11493 SE 82nd Ave,Portland,Clackamas County,97086,OR,45.4394673128,-122.5794291493,"Shopping, Sporting Goods, Bikes"
rvnTZLZE7t6Rh7f4jHlQNA,CrimsonBikes,"1001 Massachusetts Ave, Ste 1",Cambridge,Middlesex County,02138,MA,42.3696346,-71.1111973,"Sporting Goods, Local Services, Hotels & Travel, Bike Repair/Maintenance, Shopping, Active Life, Bikes, Transportation, Bike Rentals, Bike Sharing"
aPplBhw9MC7GDqQFuq1HAQ,DICK'S Sporting Goods,17799 Lower Boones Ferry Rd,Lake Oswego,Clackamas County,97035,OR,45.398542,-122.743079,"Sporting Goods, Fitness/Exercise Equipment, Golf Equipment, Fashion, Shopping, Sports Wear, Outdoor Gear"
yHMlbwK9NBCb9zeIJM6abA,Homage,783 N High St,Columbus,Franklin County,43215-1430,OH,39.9784534,-83.0040945,"Shopping, Fashion, Sporting Goods, Sports Wear"
H3lG4hEddbR7FGaDs-NGYg,Nike,3005 SW 154th Ter,Beaverton,Washington County,97003,OR,45.4978406,-122.8366657,"Sports Wear, Shoe Stores, Fashion, Shopping, Sporting Goods"
mTJQL7MaRLkjJrPu2D7rXw,Patagonia Boulder,1630 Pearl St,Boulder,Boulder County,80306,CO,40.019027,-105.273838,"Fashion, Shopping, Outdoor Gear, Sports Wear, Sporting Goods"
rZQ1Nf4Wi_YUYGiGrfA1aQ,Nelo's Cycles,"8108 Mesa Dr, Ste B105",Austin,Travis County,78759,TX,30.37308,-97.756935,"Bike Repair/Maintenance, Local Services, Active Life, Shopping, Sporting Goods, Bikes"
JMIS1LaT-6HS_Fc5VNqoUA,47 Brand,15 SW Park,Westwood,Norfolk County,02090-1444,MA,42.224579,-71.1806919,"Sports Wear, Fashion, Shopping, Sporting Goods"
ZkIZYAgBbb5jb86SE-niRg,Rebay Reseller,4455 Broadway St,Boulder,Boulder County,80304,CO,40.0553803811,-105.2827410562,"Gold Buyers, Pawn Shops, Outdoor Gear, Sporting Goods, Bikes, Electronics, Shopping"
nu5IszzzEJuy2MRNcDWhMw,Seasoned Outdoor Exchange,2067 30th St,Boulder,Boulder County,80301,CO,40.0215676053,-105.2547955513,"Sporting Goods, Shopping, Outdoor Gear"
go_CpQY6UGh5_gSPN2E93Q,Academy Sports + Outdoors,12250 Research Blvd,Austin,Travis County,78727:78728,TX,30.4256698924,-97.7563354868,"Shoe Stores, Fashion, Sporting Goods, Fitness/Exercise Equipment, Shopping, Sports Wear, Swimwear, Outdoor Gear"
cZ9IKQeBtwVn0oKs9YmVmA,Eddie Bauer Warehouse Store,4599 Fisher Rd,Columbus,Franklin County,43228,OH,39.968175230600004,-83.123732982799993,"Shopping, Sporting Goods, Outlet Stores, Women's Clothing, Sports Wear, Men's Clothing, Fashion"
vIJvZbq-rkpPbLXEs3bqMQ,Columbus Running Company,"765 N High St, Ste B",Columbus,Franklin County,43215,OH,39.9781303406,-83.0040283203,"Fashion, Shopping, Sporting Goods, Sports Wear"
2YM_rxaaPlA9X3xxujg-rg,Gap,4000 Easton Station,Columbus,Franklin County,43230,OH,40.050043,-82.9145772,"Men's Clothing, Fashion, Sporting Goods, Women's Clothing, Shopping, Children's Clothing, Sports Wear"
OCKXoWZ_ylIa0heoWGLq2w,Leupold & Stevens,14400 NW Greenbrier Pkwy,Beaverton,Washington County,97229-2292,OR,45.5246151,-122.8250034,"Shopping, Sporting Goods"
mQJmolXnhBJX4N9GVj7jTw,Gander Mountain,3750 Flagg Ln,Lake Mary,Seminole County,32746,FL,28.7535209,-81.3604178,"Sports Wear, Sporting Goods, Boating, Outdoor Gear, Active Life, Fashion, Guns & Ammo, Shopping"
1zjVXJ0ZYqbtjWGM-Zmo4Q,Vedder Holsters,1186 Camp Ave,Mount Dora,Lake County,32757,FL,28.7919701391,-81.6333946288,"Shopping, Sporting Goods"
6PXOq4n8wqhHcv-tMotfwQ,Orvis,"10000 Research Blvd, Space B04B",Austin,Travis County,78759,TX,30.3921208,-97.748307,"Men's Clothing, Shoe Stores, Shopping, Fashion, Women's Clothing, Sporting Goods, Outlet Stores, Hunting & Fishing Supplies, Outdoor Gear"
7s_6WsbPegpRjhie2J7sMA,Old Navy,100 Independence Way,Danvers,Essex County,01923,MA,42.5528479,-70.9401907,"Shopping, Fashion, Men's Clothing, Children's Clothing, Sporting Goods, Women's Clothing, Sports Wear"
nQFBGNRTBgxYDc6cdvBEew,Dick's Sporting Goods,"Easton Market, 3700 Easton Market",Columbus,Franklin County,43219,OH,40.0514147,-82.9247941,"Outdoor Gear, Sports Wear, Shopping, Fashion, Sporting Goods"
yoqMkIdX7JzZaW4oUVvB6w,BikeSource,2887 N High St,Columbus,Franklin County,43202,OH,40.0211046,-83.0133679,"Local Services, Bikes, Sports Wear, Sporting Goods, Fashion, Bike Repair/Maintenance, Shopping"
R09UjAT-8Oa8-EVCjJfU4A,Sierra Trading Post,3696 Easton Market,Columbus,Franklin County,43219,OH,40.0512524,-82.9248646,"Sporting Goods, Shopping, Fashion, Men's Clothing, Accessories, Outdoor Gear"
ZNXwYRnEhvdg9_ZGxc54Lg,United Trophy Mfg,610 N Orange Ave,Orlando,Orange County,32801,FL,28.5512217,-81.37938,"Sporting Goods, Shopping, Trophy Shops"
30-1dExX_IE33vxTb7cFmQ,The Loop Running Supply,"115 Sandra Muraida Way, Ste 105B",Austin,Travis County,78701,TX,30.2682716,-97.7548273,"Shopping, Sports Wear, Shoe Stores, Fashion, Sporting Goods"
PHa3dl-IaKDxdKbjO5qIbA,LTD Cycleworx,5360 Arapahoe Ave,Boulder,Boulder County,80303-1229,CO,40.01386,-105.227681,"Shopping, Local Services, Bike Repair/Maintenance, Sporting Goods, Bikes"
RRP0wEasup1pT82GUZwkPg,Cycle Gear,11505 NE Fourth Plain Rd,Vancouver,Clark County,98662,WA,45.664365,-122.555576,"Motorcycle Repair, Motorcycle Dealers, Automotive, Shopping, Sporting Goods, Auto Parts & Supplies, Motorcycle Gear, Tires"
SxQL9Jf0bzsb_cEceiFkKg,Chrome Industries,107 NW 5th Ave,Portland,Multnomah County,97209,OR,45.5239143,-122.6756456,"Accessories, Women's Clothing, Sporting Goods, Shopping, Fashion, Sports Wear, Luggage, Bikes, Men's Clothing, Shoe Stores"
nvNU1Uezo0IWgwtDh0veuQ,Sue Patrick,5222 Burnet Rd,Austin,Travis County,78756,TX,30.3246506,-97.7403971,"Fashion, Shopping, Department Stores, Flowers & Gifts, Accessories, Women's Clothing, Men's Clothing, Sports Wear, Local Flavor, Sporting Goods"
_RxMWux6jj8GwTeObsWTOQ,Synergy,"202 S Park Ave, Ste B",Winter Park,Orange County,32789,FL,28.5966805,-81.3508649,"Sports Wear, Shopping, Fashion, Sporting Goods, Jewelry, Shoe Stores"
3qbLjk7_ekkWX7ft4QjT5g,Play It Again Sports,4107 S Capital of Texas Hwy,Austin,Travis County,78745,TX,30.2369112,-97.7967081,"Sporting Goods, Shopping"
OC70qBfNHtGnsG3EmL48yQ,Replay Golf,7112 Burnet Rd,Austin,Travis County,78757,TX,30.3479697,-97.7363471,"Shopping, Sporting Goods, Golf Equipment"
GXC14h62D02sxvsNvY5QXQ,The Lodge Bar & Grill,1064 N Main St,Randolph,Norfolk County,02368,MA,42.1919745,-71.0599445,"Bars, Shopping, American (Traditional), Restaurants, Pizza, Fashion, Sports Bars, Sports Wear, Sporting Goods, Nightlife"
EjMiFlf0FrtJKfI4itn3KQ,Fleet Feet Sports Sandy Springs,"224 Johnson Ferry Rd, Ste B",Atlanta,Fulton County,30328,GA,33.9254879,-84.3805507,"Outdoor Gear, Shoe Stores, Shopping, Sports Wear, Sporting Goods, Fashion"
5VyKBm44lgSGPoxSpmtz6Q,The North Face,35 A W Paces Ferry Rd,Atlanta,Fulton County,30305,GA,33.8396963,-84.380666,"Fashion, Shoe Stores, Shopping, Sporting Goods, Sports Wear, Outdoor Gear"
f3P7eKB7BtL6AhUxTBxPVA,Filson,"3980 Easton Station, P-107",Columbus,Franklin County,43230,OH,40.0500517,-82.915268,"Shopping, Outdoor Gear, Men's Clothing, Sports Wear, Fashion, Luggage, Accessories, Sporting Goods"
3jzattxK9PpCdon00aYs5A,Nike Factory Store,300 Artisan Way,Somerville,Middlesex County,02145-1109,MA,42.3952184,-71.0807471,"Sporting Goods, Shopping, Sports Wear, Fashion, Outlet Stores, Shoe Stores"
QdaMg59eZ7CcX9kIS5RhBQ,Arc-En-Ciel Bicycle Studio,21A Union Sq,Somerville,Middlesex County,02143,MA,42.3798559,-71.0968,"Active Life, Sporting Goods, Shopping, Bikes, Bike Rentals"
hvKuaBn7ChT6D87CMJECOA,Ocean House Surf & Skate,128 Humphrey St,Swampscott,Essex County,01907-2510,MA,42.4682599433,-70.9170810835,"Surf Shop, Cafes, Surfing, Kiteboarding, Sporting Goods, Fashion, Paddleboarding, Active Life, Shopping, Restaurants"
TqFFFP8CD7IQtoyx_FOyqQ,Lids,"8001 S Orange Blossom Trl, Ste 904",Orlando,Orange County,32809,FL,28.445991,-81.397751,"Fashion, Sports Wear, Sporting Goods, Shopping"
cWTfBkqpI4gdfWW4-k7wEg,Road Runner Sports,535 Lakeview Plaza Blvd,Worthington,Franklin County,43085,OH,40.112631,-83.002511,"Sporting Goods, Shoe Stores, Sports Wear, Fashion, Shopping"
QASkU9-G2sJ--QXi9vj-TQ,REI Recreational Equipment,6424 Sawmill Rd,Columbus,Franklin County,43017,OH,40.0986425737,-83.0903848055,"Fashion, Fitness/Exercise Equipment, Outdoor Gear, Sports Wear, Sporting Goods, Shopping"
rNyWOOgK68FkTKQ77XghCg,roll: Westerville,709 Worthington Rd,Columbus,Delaware County,43240,OH,40.143821,-82.963215,"Sporting Goods, Shopping, Bikes"
h_LE4XgeASzMZDht7VwZ8A,Columbia Sportswear Company Employee Store,14100 NW Science Park Dr,Portland,Washington County,97229,OR,45.5261878,-122.8233881,"Fashion, Shoe Stores, Shopping, Women's Clothing, Sporting Goods, Sports Wear, Accessories, Men's Clothing"
gQM4bmNsamnzvZwGAx3Jcg,High Country Outfitters,3906 Roswell Rd NE,Atlanta,Fulton County,30342,GA,33.8615,-84.3803935,"Shopping, Fashion, Sports Wear, Outdoor Gear, Paddleboarding, Active Life, Sporting Goods, Rafting/Kayaking"
Q9X_8ESVrYlD52dE_aL7Yg,Rose City Barbell,9385 SW Greenburg Rd,Tigard,Washington County,97223,OR,45.4520685,-122.7753032,"Sports Wear, Sporting Goods, Fashion, Fitness & Instruction, Shopping, Trainers, Active Life, Gyms, Yoga"
DTsdVF3vLW6t-hXcpxKeXg,Eddie Bauer,15813 State Rd 535,Orlando,Orange County,32821-5616,FL,28.3492617,-81.4888506,"Sports Wear, Shopping, Women's Clothing, Active Life, Men's Clothing, Sporting Goods, Fashion"
lkcIZYW6YnSQPZ7MpJikiQ,Lululemon,200 N Park Ave,Winter Park,Orange County,32789,FL,28.598768,-81.350933,"Sporting Goods, Fashion, Women's Clothing, Shopping, Sports Wear, Shopping Centers"
l18hK3pUOlfLdSd46UR2ZA,Cannondale Sports - Cambridge,1001 Massachusetts Ave,Cambridge,Middlesex County,02138,MA,42.369611,-71.111663,"Sporting Goods, Active Life, Bike Rentals, Bikes, Bike Repair/Maintenance, Shopping, Local Services"
B9sGxz4LEYM2aQ2CH0QqKQ,The Golf Zone,12 Cummings Park,Woburn,Middlesex County,01801,MA,42.4975733,-71.1224466,"Sporting Goods, Shopping, Active Life, Golf"
vf6xhrSX0AslrNuE-Dra3A,Apex Velo,999 Boylston St,Newton,Middlesex County,02461,MA,42.3191089,-71.2125693,"Bikes, Bike Repair/Maintenance, Sporting Goods, Shopping, Local Services"
RMlU4f-DaR5fo0qRVWuVMQ,Ministry Of Supply,303 Newbury St,Boston,Suffolk County,02115,MA,42.3489659,-71.085497,"Men's Clothing, Accessories, Fashion, Sports Wear, Sporting Goods, Women's Clothing, Shopping, Formal Wear"
1M4psOeIjjdI6uIM9R6XWA,Pearl Izumi,4961 International Dr,Orlando,Orange County,32819,FL,28.4723967,-81.4504862,"Shopping, Bikes, Sporting Goods"
FrvLdvsmYjxGZ9BD1WPAcQ,REI,1405 NW Johnson St,Portland,Multnomah County,97209,OR,45.5287626,-122.6856048,"Outdoor Gear, Shopping, Bikes, Sporting Goods, Fashion, Sports Wear"
2WHUCWI3gtjOmnTKlz4ZaQ,Olympia Sports Center,100 Granite St,Quincy,Norfolk County,02169,MA,42.2465853,-71.0048314,"Shopping, Sporting Goods"
XVjqbrKfQbWBIBICgfJJoA,BBQ Outfitters,6715 Ranch Rd 620 N,Austin,Travis County,78730,TX,30.3999195,-97.8551573,"Local Services, Wholesalers, Sporting Goods, Furniture Stores, Heating & Air Conditioning/HVAC, Outdoor Gear, Home Services, Fireplace Services, Grill Services, Appliances, Shopping, Grilling Equipment, Professional Services, Home & Garden, Restaurant Supplies, Appliances & Repair"
3j9mE_Q6gv9gQ3k09ZlLHw,Laserwerks Awards & Gifts,15717 SE McLoughlin Blvd,Milwaukie,Clackamas County,97267,OR,45.4093453,-122.6271702,"Photography Stores & Services, Engraving, Sporting Goods, Local Services, Event Planning & Services, Party Supplies, Trophy Shops, Flowers & Gifts, Gift Shops, Shopping"
iK49VMQYdbPWErdNFzeo7g,Seven Seas Scuba,"3200 SE 164th Ave, Ste 216",Vancouver,Clark County,98683,WA,45.5979611,-122.505629,"Dive Shops, Sporting Goods, Shopping, Scuba Diving, Education, Specialty Schools, Diving, Active Life"
PhVbKyHq9wBpZ2xhef0Ulw,Joe's Sports & Outdoor Store,3485 SW Cedar Hills Blvd,Beaverton,Washington County,97005,OR,45.4946382,-122.809869,"Sporting Goods, Shopping, Outdoor Gear"
EB3M7hmd-vDvzlxAZAueWA,Peter Glenn Ski & Sports,5600 Roswell Rd NE,Atlanta,Fulton County,30342,GA,33.908243,-84.379879,"Outdoor Gear, Sporting Goods, Ski & Snowboard Shops, Skate Shops, Shopping"
lYJDOPINpI2VOtzXW_7A0w,Revolution Cycles,1201 N High St,Columbus,Franklin County,43235,OH,39.9868225,-83.005598,"Sporting Goods, Bikes, Local Services, Shopping, Bike Repair/Maintenance"
